5.000000e-002	-1.757990e-002	-7.029933e-001	-1.403602e+001	8.889200e-003	3.553312e-001	7.078453e+000	4.744250e-003	1.897462e-001	3.792194e+000	2.316824e-003	9.269320e-002	1.856353e+000	1.111158e-003	4.446794e-002	8.919826e-001	3.968942e-004	1.588742e-002	3.191568e-001
5.100000e-002	-1.828991e-002	-7.170281e-001	-1.403356e+001	9.248069e-003	3.624082e-001	7.075553e+000	4.935892e-003	1.935382e-001	3.791912e+000	2.410446e-003	9.454968e-002	1.856609e+000	1.156072e-003	4.536005e-002	8.922527e-001	4.129412e-004	1.620665e-002	3.193018e-001
5.200000e-002	-1.901395e-002	-7.310604e-001	-1.403096e+001	9.614015e-003	3.694822e-001	7.072478e+000	5.131326e-003	1.973300e-001	3.791614e+000	2.505924e-003	9.640643e-002	1.856880e+000	1.201878e-003	4.625245e-002	8.925392e-001	4.293076e-004	1.652603e-002	3.194556e-001
5.300000e-002	-1.975203e-002	-7.450900e-001	-1.402820e+001	9.987033e-003	3.765531e-001	7.069221e+000	5.330552e-003	2.011215e-001	3.791298e+000	2.603258e-003	9.826345e-002	1.857168e+000	1.248577e-003	4.714514e-002	8.928426e-001	4.459934e-004	1.684556e-002	3.196185e-001
5.400000e-002	-2.050413e-002	-7.591167e-001	-1.402528e+001	1.036712e-002	3.836206e-001	7.065775e+000	5.533569e-003	2.049126e-001	3.790964e+000	2.702451e-003	1.001208e-001	1.857472e+000	1.296168e-003	4.803814e-002	8.931636e-001	4.629988e-004	1.716527e-002	3.197908e-001
5.500000e-002	-2.127026e-002	-7.731405e-001	-1.402220e+001	1.075427e-002	3.906846e-001	7.062133e+000	5.740377e-003	2.087034e-001	3.790610e+000	2.803500e-003	1.019784e-001	1.857794e+000	1.344653e-003	4.893147e-002	8.935028e-001	4.803240e-004	1.748515e-002	3.199730e-001
5.600000e-002	-2.205041e-002	-7.871611e-001	-1.401895e+001	1.114849e-002	3.977448e-001	7.058288e+000	5.950975e-003	2.124938e-001	3.790237e+000	2.906407e-003	1.038364e-001	1.858134e+000	1.394031e-003	4.982515e-002	8.938611e-001	4.979691e-004	1.780522e-002	3.201653e-001
5.700000e-002	-2.284458e-002	-8.011783e-001	-1.401551e+001	1.154976e-002	4.048011e-001	7.054232e+000	6.165364e-003	2.162838e-001	3.789843e+000	3.011173e-003	1.056947e-001	1.858492e+000	1.444304e-003	5.071920e-002	8.942389e-001	5.159345e-004	1.812548e-002	3.203682e-001
5.800000e-002	-2.365277e-002	-8.151920e-001	-1.401189e+001	1.195809e-002	4.118532e-001	7.049958e+000	6.383543e-003	2.200735e-001	3.789429e+000	3.117797e-003	1.075534e-001	1.858869e+000	1.495470e-003	5.161364e-002	8.946371e-001	5.342202e-004	1.844596e-002	3.205820e-001
5.900000e-002	-2.447497e-002	-8.292020e-001	-1.400808e+001	1.237347e-002	4.189009e-001	7.045458e+000	6.605511e-003	2.238627e-001	3.788992e+000	3.226280e-003	1.094124e-001	1.859267e+000	1.547531e-003	5.250848e-002	8.950564e-001	5.528264e-004	1.876665e-002	3.208071e-001
6.000000e-002	-2.531117e-002	-8.432081e-001	-1.400407e+001	1.279589e-002	4.259440e-001	7.040725e+000	6.831268e-003	2.276515e-001	3.788532e+000	3.336622e-003	1.112719e-001	1.859685e+000	1.600487e-003	5.340376e-002	8.954974e-001	5.717535e-004	1.908758e-002	3.210439e-001
6.100000e-002	-2.616138e-002	-8.572101e-001	-1.399986e+001	1.322535e-002	4.329823e-001	7.035750e+000	7.060814e-003	2.314397e-001	3.788049e+000	3.448824e-003	1.131318e-001	1.860124e+000	1.654339e-003	5.429948e-002	8.959609e-001	5.910017e-004	1.940874e-002	3.212928e-001
6.200000e-002	-2.702559e-002	-8.712078e-001	-1.399544e+001	1.366185e-002	4.400154e-001	7.030527e+000	7.294147e-003	2.352275e-001	3.787541e+000	3.562886e-003	1.149921e-001	1.860585e+000	1.709086e-003	5.519569e-002	8.964476e-001	6.105711e-004	1.973017e-002	3.215542e-001
