1.499	-2.74613	-0.72086	11.66293	0.15661	1.30325	-10.83424	-0.46378	-2.60335	4.70608	0.37450	1.30707	-9.12923	-1.83731	-3.88281	6.10165	
1.500	-2.74685	-0.70918	11.67906	0.15791	1.29241	-10.84609	-0.46638	-2.59865	4.69495	0.37580	1.29795	-9.10604	-1.84118	-3.87673	6.06366	
1.501	-2.74755	-0.69750	11.69487	0.15920	1.28156	-10.85733	-0.46897	-2.59396	4.68348	0.37709	1.28886	-9.08280	-1.84506	-3.87068	6.02581	
1.502	-2.74824	-0.68579	11.71036	0.16047	1.27070	-10.86798	-0.47157	-2.58928	4.67169	0.37838	1.27979	-9.05950	-1.84893	-3.86467	5.98809	
1.503	-2.74892	-0.67408	11.72553	0.16174	1.25982	-10.87806	-0.47415	-2.58462	4.65958	0.37965	1.27074	-9.03614	-1.85279	-3.85871	5.95052	
1.504	-2.74959	-0.66234	11.74040	0.16299	1.24894	-10.88757	-0.47673	-2.57996	4.64718	0.38092	1.26171	-9.01274	-1.85664	-3.85277	5.91309	
1.505	-2.75025	-0.65060	11.75497	0.16424	1.23805	-10.89652	-0.47931	-2.57532	4.63448	0.38218	1.25271	-8.98930	-1.86049	-3.84688	5.87580	
1.506	-2.75089	-0.63883	11.76924	0.16547	1.22715	-10.90493	-0.48189	-2.57069	4.62150	0.38342	1.24374	-8.96582	-1.86434	-3.84102	5.83865	
1.507	-2.75153	-0.62706	11.78321	0.16669	1.21624	-10.91281	-0.48445	-2.56608	4.60825	0.38466	1.23478	-8.94230	-1.86818	-3.83520	5.80165	
1.508	-2.75215	-0.61527	11.79691	0.16790	1.20532	-10.92018	-0.48702	-2.56148	4.59474	0.38589	1.22585	-8.91876	-1.87201	-3.82942	5.76480	
1.509	-2.75276	-0.60346	11.81032	0.16910	1.19440	-10.92703	-0.48958	-2.55689	4.58098	0.38712	1.21694	-8.89520	-1.87583	-3.82367	5.72809	
1.510	-2.75335	-0.59165	11.82345	0.17029	1.18347	-10.93339	-0.49213	-2.55232	4.56699	0.38833	1.20806	-8.87162	-1.87966	-3.81796	5.69153	
1.511	-2.75394	-0.57982	11.83632	0.17147	1.17253	-10.93926	-0.49468	-2.54776	4.55276	0.38953	1.19920	-8.84803	-1.88347	-3.81229	5.65511	
1.512	-2.75451	-0.56797	11.84891	0.17263	1.16159	-10.94467	-0.49723	-2.54321	4.53831	0.39073	1.19036	-8.82442	-1.88728	-3.80665	5.61885	
1.513	-2.75508	-0.55612	11.86125	0.17379	1.15064	-10.94960	-0.49977	-2.53868	4.52365	0.39191	1.18155	-8.80081	-1.89108	-3.80105	5.58273	
1.514	-2.75563	-0.54425	11.87333	0.17494	1.13969	-10.95409	-0.50230	-2.53416	4.50878	0.39309	1.17276	-8.77720	-1.89488	-3.79549	5.54676	
1.515	-2.75616	-0.53237	11.88516	0.17607	1.12873	-10.95814	-0.50484	-2.52966	4.49373	0.39426	1.16400	-8.75360	-1.89867	-3.78996	5.51094	
1.516	-2.75669	-0.52048	11.89674	0.17719	1.11777	-10.96175	-0.50736	-2.52518	4.47849	0.39542	1.15526	-8.73000	-1.90246	-3.78446	5.47528	
1.517	-2.75721	-0.50858	11.90808	0.17830	1.10681	-10.96495	-0.50989	-2.52071	4.46308	0.39657	1.14654	-8.70641	-1.90624	-3.77901	5.43976	
1.518	-2.75771	-0.49667	11.91918	0.17941	1.09584	-10.96773	-0.51240	-2.51625	4.44751	0.39771	1.13784	-8.68284	-1.91002	-3.77359	5.40439	
1.519	-2.75820	-0.48474	11.93005	0.18050	1.08488	-10.97012	-0.51492	-2.51181	4.43178	0.39884	1.12917	-8.65929	-1.91379	-3.76820	5.36918	
1.520	-2.75868	-0.47281	11.94069	0.18158	1.07390	-10.97212	-0.51743	-2.50739	4.41590	0.39997	1.12052	-8.63576	-1.91756	-3.76285	5.33412	
1.521	-2.75914	-0.46086	11.95110	0.18264	1.06293	-10.97373	-0.51993	-2.50298	4.39989	0.40109	1.11190	-8.61225	-1.92132	-3.75753	5.29921	
1.522	-2.75960	-0.44890	11.96130	0.18370	1.05196	-10.97498	-0.52243	-2.49859	4.38375	0.40219	1.10330	-8.58878	-1.92507	-3.75225	5.26445	
1.523	-2.76004	-0.43694	11.97128	0.18475	1.04098	-10.97587	-0.52493	-2.49421	4.36748	0.40329	1.09472	-8.56535	-1.92882	-3.74700	5.22985	
1.524	-2.76047	-0.42496	11.98104	0.18578	1.03001	-10.97641	-0.52742	-2.48985	4.35110	0.40438	1.08617	-8.54195	-1.93257	-3.74179	5.19539	
1.525	-2.76089	-0.41298	11.99060	0.18681	1.01903	-10.97660	-0.52991	-2.48551	4.33462	0.40546	1.07764	-8.51859	-1.93630	-3.73661	5.16109	
1.526	-2.76130	-0.40098	11.99996	0.18782	1.00805	-10.97646	-0.53239	-2.48118	4.31804	0.40654	1.06913	-8.49528	-1.94004	-3.73147	5.12694	
1.527	-2.76169	-0.38898	12.00912	0.18882	0.99708	-10.97601	-0.53487	-2.47687	4.30137	0.40760	1.06065	-8.47201	-1.94377	-3.72636	5.09295	
1.528	-2.76208	-0.37696	12.01808	0.18982	0.98610	-10.97523	-0.53735	-2.47258	4.28463	0.40866	1.05219	-8.44880	-1.94749	-3.72128	5.05910	
1.529	-2.76245	-0.36494	12.02685	0.19080	0.97513	-10.97415	-0.53982	-2.46830	4.26780	0.40971	1.04375	-8.42564	-1.95121	-3.71624	5.02541	
1.530	-2.76281	-0.35291	12.03543	0.19177	0.96415	-10.97278	-0.54228	-2.46404	4.25092	0.41075	1.03534	-8.40254	-1.95492	-3.71123	4.99187	
1.531	-2.76315	-0.34087	12.04383	0.19273	0.95318	-10.97111	-0.54475	-2.45980	4.23397	0.41178	1.02695	-8.37950	-1.95863	-3.70625	4.95848	
1.532	-2.76349	-0.32882	12.05205	0.19367	0.94221	-10.96917	-0.54720	-2.45558	4.21698	0.41280	1.01858	-8.35653	-1.96234	-3.70131	4.92524	
1.533	-2.76381	-0.31676	12.06009	0.19461	0.93124	-10.96695	-0.54966	-2.45137	4.19994	0.41381	1.01023	-8.33362	-1.96604	-3.69640	4.89215	
1.534	-2.76412	-0.30470	12.06796	0.19554	0.92028	-10.96447	-0.55211	-2.44718	4.18287	0.41482	1.00191	-8.31078	-1.96973	-3.69153	4.85922	
1.535	-2.76442	-0.29263	12.07566	0.19645	0.90931	-10.96174	-0.55455	-2.44300	4.16577	0.41582	0.99361	-8.28801	-1.97342	-3.68669	4.82643	
1.536	-2.76471	-0.28055	12.08319	0.19735	0.89835	-10.95876	-0.55699	-2.43884	4.14864	0.41681	0.98533	-8.26533	-1.97710	-3.68188	4.79380	
1.537	-2.76498	-0.26846	12.09056	0.19825	0.88740	-10.95553	-0.55943	-2.43470	4.13150	0.41779	0.97708	-8.24272	-1.98078	-3.67710	4.76131	
1.538	-2.76524	-0.25637	12.09778	0.19913	0.87644	-10.95208	-0.56186	-2.43058	4.11435	0.41876	0.96885	-8.22019	-1.98446	-3.67235	4.72898	
1.539	-2.76550	-0.24427	12.10483	0.20000	0.86549	-10.94840	-0.56429	-2.42648	4.09721	0.41973	0.96064	-8.19774	-1.98813	-3.66764	4.69679	
1.540	-2.76573	-0.23216	12.11173	0.20086	0.85455	-10.94450	-0.56671	-2.42239	4.08006	0.42068	0.95245	-8.17538	-1.99179	-3.66296	4.66475	
1.541	-2.76596	-0.22004	12.11849	0.20171	0.84360	-10.94039	-0.56914	-2.41832	4.06293	0.42163	0.94429	-8.15311	-1.99545	-3.65831	4.63286	
1.542	-2.76617	-0.20792	12.12509	0.20255	0.83266	-10.93608	-0.57155	-2.41426	4.04582	0.42257	0.93615	-8.13094	-1.99911	-3.65369	4.60112	
1.543	-2.76638	-0.19579	12.13156	0.20337	0.82173	-10.93158	-0.57396	-2.41022	4.02873	0.42350	0.92803	-8.10885	-2.00276	-3.64911	4.56952	
1.544	-2.76656	-0.18366	12.13788	0.20419	0.81080	-10.92688	-0.57637	-2.40620	4.01167	0.42443	0.91993	-8.08687	-2.00641	-3.64455	4.53807	
1.545	-2.76674	-0.17152	12.14407	0.20500	0.79988	-10.92200	-0.57878	-2.40220	3.99464	0.42534	0.91185	-8.06498	-2.01005	-3.64003	4.50676	
1.546	-2.76691	-0.15937	12.15012	0.20579	0.78896	-10.91694	-0.58118	-2.39821	3.97766	0.42625	0.90380	-8.04320	-2.01369	-3.63554	4.47560	
1.547	-2.76706	-0.14722	12.15604	0.20657	0.77804	-10.91171	-0.58357	-2.39425	3.96073	0.42715	0.89577	-8.02151	-2.01732	-3.63108	4.44458	
1.548	-2.76720	-0.13506	12.16183	0.20735	0.76713	-10.90632	-0.58596	-2.39029	3.94385	0.42804	0.88776	-7.99994	-2.02095	-3.62665	4.41371	
1.549	-2.76733	-0.12289	12.16750	0.20811	0.75623	-10.90077	-0.58835	-2.38636	3.92704	0.42893	0.87977	-7.97847	-2.02457	-3.62225	4.38298	
1.550	-2.76745	-0.11072	12.17304	0.20886	0.74533	-10.89507	-0.59074	-2.38244	3.91028	0.42980	0.87180	-7.95711	-2.02819	-3.61789	4.35239	
1.551	-2.76755	-0.09855	12.17846	0.20960	0.73444	-10.88923	-0.59312	-2.37854	3.89360	0.43067	0.86385	-7.93587	-2.03181	-3.61355	4.32194	
1.552	-2.76765	-0.08637	12.18376	0.21033	0.72355	-10.88324	-0.59549	-2.37465	3.87700	0.43153	0.85593	-7.91474	-2.03542	-3.60924	4.29163	
1.553	-2.76773	-0.07418	12.18894	0.21105	0.71267	-10.87712	-0.59787	-2.37078	3.86047	0.43238	0.84802	-7.89372	-2.03903	-3.60496	4.26146	
1.554	-2.76779	-0.06199	12.19402	0.21175	0.70180	-10.87088	-0.60024	-2.36693	3.84403	0.43323	0.84014	-7.87283	-2.04263	-3.60072	4.23143	
1.555	-2.76785	-0.04979	12.19898	0.21245	0.69093	-10.86451	-0.60260	-2.36310	3.82769	0.43406	0.83228	-7.85205	-2.04623	-3.59650	4.20154	
1.556	-2.76789	-0.03759	12.20383	0.21313	0.68007	-10.85802	-0.60496	-2.35928	3.81144	0.43489	0.82444	-7.83140	-2.04982	-3.59232	4.17178	
1.557	-2.76792	-0.02538	12.20857	0.21381	0.66922	-10.85142	-0.60732	-2.35547	3.79530	0.43571	0.81661	-7.81087	-2.05341	-3.58816	4.14216	
1.558	-2.76794	-0.01317	12.21322	0.21447	0.65837	-10.84471	-0.60967	-2.35169	3.77926	0.43652	0.80881	-7.79047	-2.05700	-3.58403	4.11268	
1.559	-2.76795	-0.00096	12.21775	0.21513	0.64753	-10.83790	-0.61202	-2.34791	3.76333	0.43733	0.80103	-7.77020	-2.06058	-3.57993	4.08333	
1.560	-2.76795	0.01126	12.22219	0.21577	0.63669	-10.83099	-0.61437	-2.34416	3.74753	0.43813	0.79327	-7.75005	-2.06416	-3.57586	4.05411	
1.561	-2.76793	0.02349	12.22653	0.21640	0.62587	-10.82399	-0.61671	-2.34042	3.73184	0.43892	0.78553	-7.73004	-2.06773	-3.57182	4.02502	
1.562	-2.76790	0.03572	12.23078	0.21702	0.61504	-10.81691	-0.61905	-2.33669	3.71628	0.43970	0.77781	-7.71016	-2.07130	-3.56781	3.99607	
1.563	-2.76786	0.04795	12.23493	0.21763	0.60423	-10.80974	-0.62138	-2.33299	3.70084	0.44047	0.77011	-7.69041	-2.07487	-3.56383	3.96724	
1.564	-2.76780	0.06018	12.23899	0.21823	0.59343	-10.80249	-0.62372	-2.32929	3.68555	0.44124	0.76243	-7.67080	-2.07843	-3.55988	3.93855	
1.565	-2.76774	0.07243	12.24296	0.21882	0.58263	-10.79516	-0.62604	-2.32562	3.67039	0.44200	0.75477	-7.65133	-2.08199	-3.55596	3.90998	
1.566	-2.76766	0.08467	12.24683	0.21939	0.57184	-10.78777	-0.62837	-2.32195	3.65538	0.44275	0.74713	-7.63200	-2.08554	-3.55206	3.88154	
1.567	-2.76757	0.09692	12.25063	0.21996	0.56105	-10.78031	-0.63069	-2.31830	3.64051	0.44349	0.73951	-7.61281	-2.08909	-3.54819	3.85322	
1.568	-2.76746	0.10917	12.25433	0.22052	0.55027	-10.77278	-0.63300	-2.31467	3.62580	0.44423	0.73190	-7.59376	-2.09264	-3.54435	3.82503	
1.569	-2.76735	0.12143	12.25796	0.22106	0.53951	-10.76520	-0.63532	-2.31105	3.61124	0.44495	0.72432	-7.57486	-2.09618	-3.54054	3.79696	
1.570	-2.76722	0.13369	12.26150	0.22159	0.52874	-10.75757	-0.63763	-2.30745	3.59684	0.44568	0.71675	-7.55610	-2.09972	-3.53676	3.76902	
1.571	-2.76708	0.14595	12.26496	0.22212	0.51799	-10.74988	-0.63993	-2.30386	3.58261	0.44639	0.70921	-7.53749	-2.10326	-3.53300	3.74119	
1.572	-2.76693	0.15822	12.26835	0.22263	0.50724	-10.74215	-0.64223	-2.30028	3.56854	0.44709	0.70168	-7.51903	-2.10679	-3.52928	3.71349	
1.573	-2.76677	0.17049	12.27165	0.22313	0.49651	-10.73438	-0.64453	-2.29672	3.55465	0.44779	0.69417	-7.50071	-2.11031	-3.52558	3.68590	
1.574	-2.76659	0.18276	12.27488	0.22362	0.48578	-10.72656	-0.64683	-2.29317	3.54093	0.44848	0.68668	-7.48255	-2.11384	-3.52190	3.65844	
1.575	-2.76640	0.19504	12.27804	0.22410	0.47505	-10.71871	-0.64912	-2.28964	3.52739	0.44917	0.67920	-7.46454	-2.11736	-3.51826	3.63108	
1.576	-2.76620	0.20732	12.28112	0.22457	0.46434	-10.71083	-0.65141	-2.28612	3.51403	0.44984	0.67175	-7.44668	-2.12087	-3.51464	3.60385	
1.577	-2.76599	0.21960	12.28413	0.22503	0.45363	-10.70291	-0.65369	-2.28261	3.50086	0.45051	0.66431	-7.42898	-2.12439	-3.51105	3.57673	
1.578	-2.76576	0.23189	12.28707	0.22548	0.44293	-10.69497	-0.65597	-2.27912	3.48788	0.45117	0.65689	-7.41143	-2.12790	-3.50749	3.54972	
1.579	-2.76552	0.24417	12.28994	0.22592	0.43224	-10.68700	-0.65825	-2.27564	3.47509	0.45182	0.64949	-7.39404	-2.13140	-3.50395	3.52282	
1.580	-2.76527	0.25647	12.29274	0.22635	0.42156	-10.67901	-0.66052	-2.27217	3.46249	0.45247	0.64210	-7.37681	-2.13490	-3.50044	3.49603	
1.581	-2.76501	0.26876	12.29548	0.22676	0.41088	-10.67101	-0.66279	-2.26871	3.45010	0.45311	0.63473	-7.35974	-2.13840	-3.49696	3.46935	
1.582	-2.76473	0.28106	12.29815	0.22717	0.40022	-10.66299	-0.66506	-2.26527	3.43790	0.45374	0.62738	-7.34283	-2.14190	-3.49350	3.44278	
1.583	-2.76445	0.29336	12.30075	0.22756	0.38956	-10.65495	-0.66732	-2.26183	3.42592	0.45436	0.62005	-7.32607	-2.14539	-3.49008	3.41632	
1.584	-2.76415	0.30566	12.30329	0.22795	0.37891	-10.64690	-0.66958	-2.25841	3.41414	0.45498	0.61273	-7.30949	-2.14888	-3.48667	3.38996	
1.585	-2.76383	0.31796	12.30576	0.22832	0.36826	-10.63885	-0.67184	-2.25501	3.40257	0.45559	0.60543	-7.29306	-2.15236	-3.48330	3.36370	
1.586	-2.76351	0.33027	12.30818	0.22868	0.35763	-10.63079	-0.67409	-2.25161	3.39122	0.45619	0.59814	-7.27680	-2.15585	-3.47994	3.33755	
1.587	-2.76317	0.34258	12.31053	0.22904	0.34700	-10.62273	-0.67634	-2.24822	3.38008	0.45678	0.59088	-7.26071	-2.15932	-3.47662	3.31150	
1.588	-2.76283	0.35489	12.31282	0.22938	0.33638	-10.61466	-0.67859	-2.24485	3.36917	0.45737	0.58362	-7.24478	-2.16280	-3.47332	3.28554	
1.589	-2.76246	0.36720	12.31505	0.22971	0.32577	-10.60659	-0.68083	-2.24149	3.35847	0.45795	0.57639	-7.22901	-2.16627	-3.47005	3.25969	
1.590	-2.76209	0.37952	12.31722	0.23003	0.31517	-10.59853	-0.68307	-2.23813	3.34801	0.45852	0.56917	-7.21342	-2.16974	-3.46680	3.23393	
1.591	-2.76171	0.39184	12.31933	0.23034	0.30458	-10.59047	-0.68531	-2.23479	3.33777	0.45909	0.56196	-7.19800	-2.17320	-3.46358	3.20827	
1.592	-2.76131	0.40416	12.32138	0.23064	0.29399	-10.58242	-0.68754	-2.23146	3.32776	0.45965	0.55477	-7.18274	-2.17667	-3.46039	3.18270	
1.593	-2.76090	0.41648	12.32338	0.23093	0.28341	-10.57438	-0.68977	-2.22813	3.31799	0.46020	0.54759	-7.16766	-2.18012	-3.45722	3.15723	
1.594	-2.76047	0.42881	12.32532	0.23120	0.27284	-10.56634	-0.69200	-2.22482	3.30845	0.46074	0.54043	-7.15275	-2.18358	-3.45407	3.13185	
1.595	-2.76004	0.44113	12.32720	0.23147	0.26228	-10.55832	-0.69422	-2.22152	3.29915	0.46128	0.53329	-7.13801	-2.18703	-3.45095	3.10655	
1.596	-2.75959	0.45346	12.32903	0.23173	0.25172	-10.55031	-0.69644	-2.21822	3.29009	0.46181	0.52616	-7.12344	-2.19048	-3.44786	3.08135	
1.597	-2.75913	0.46579	12.33080	0.23198	0.24118	-10.54231	-0.69866	-2.21494	3.28127	0.46233	0.51904	-7.10905	-2.19393	-3.44479	3.05623	
1.598	-2.75866	0.47812	12.33252	0.23221	0.23064	-10.53433	-0.70087	-2.21166	3.27270	0.46285	0.51194	-7.09483	-2.19737	-3.44175	3.03120	
1.599	-2.75818	0.49045	12.33418	0.23244	0.22011	-10.52636	-0.70308	-2.20839	3.26437	0.46336	0.50485	-7.08079	-2.20081	-3.43873	3.00625	
1.600	-2.75768	0.50279	12.33579	0.23265	0.20959	-10.51841	-0.70529	-2.20513	3.25630	0.46386	0.49778	-7.06692	-2.20425	-3.43573	2.98138	
1.601	-2.75717	0.51513	12.33734	0.23286	0.19907	-10.51048	-0.70749	-2.20188	3.24847	0.46435	0.49072	-7.05324	-2.20768	-3.43276	2.95660	
1.602	-2.75665	0.52746	12.33884	0.23305	0.18857	-10.50257	-0.70969	-2.19863	3.24090	0.46484	0.48367	-7.03972	-2.21111	-3.42982	2.93189	
1.603	-2.75612	0.53980	12.34029	0.23323	0.17807	-10.49468	-0.71189	-2.19540	3.23358	0.46532	0.47664	-7.02639	-2.21454	-3.42690	2.90727	
1.604	-2.75557	0.55215	12.34168	0.23341	0.16758	-10.48682	-0.71408	-2.19217	3.22653	0.46579	0.46962	-7.01323	-2.21797	-3.42401	2.88272	
1.605	-2.75501	0.56449	12.34302	0.23357	0.15709	-10.47897	-0.71627	-2.18894	3.21973	0.46626	0.46261	-7.00026	-2.22139	-3.42113	2.85825	
1.606	-2.75444	0.57683	12.34430	0.23372	0.14662	-10.47115	-0.71846	-2.18573	3.21319	0.46672	0.45562	-6.98746	-2.22481	-3.41829	2.83385	
1.607	-2.75386	0.58918	12.34554	0.23386	0.13615	-10.46335	-0.72065	-2.18252	3.20691	0.46717	0.44864	-6.97485	-2.22823	-3.41547	2.80952	
1.608	-2.75326	0.60152	12.34672	0.23399	0.12569	-10.45558	-0.72283	-2.17931	3.20090	0.46761	0.44167	-6.96241	-2.23164	-3.41267	2.78526	
1.609	-2.75265	0.61387	12.34784	0.23411	0.11524	-10.44783	-0.72500	-2.17612	3.19515	0.46805	0.43471	-6.95016	-2.23505	-3.40990	2.76107	
1.610	-2.75203	0.62622	12.34892	0.23422	0.10480	-10.44010	-0.72718	-2.17292	3.18968	0.46848	0.42777	-6.93809	-2.23846	-3.40715	2.73696	
1.611	-2.75140	0.63857	12.34994	0.23432	0.09436	-10.43240	-0.72935	-2.16974	3.18447	0.46891	0.42084	-6.92620	-2.24187	-3.40442	2.71290	
1.612	-2.75076	0.65092	12.35090	0.23441	0.08393	-10.42473	-0.73152	-2.16655	3.17953	0.46932	0.41392	-6.91450	-2.24527	-3.40172	2.68891	
1.613	-2.75010	0.66327	12.35182	0.23449	0.07351	-10.41708	-0.73368	-2.16338	3.17487	0.46974	0.40701	-6.90297	-2.24867	-3.39904	2.66499	
1.614	-2.74943	0.67562	12.35268	0.23456	0.06310	-10.40946	-0.73584	-2.16020	3.17048	0.47014	0.40011	-6.89164	-2.25207	-3.39639	2.64112	
1.615	-2.74875	0.68797	12.35348	0.23462	0.05269	-10.40187	-0.73800	-2.15704	3.16636	0.47054	0.39322	-6.88048	-2.25546	-3.39376	2.61732	
1.616	-2.74806	0.70033	12.35423	0.23466	0.04229	-10.39430	-0.74016	-2.15387	3.16252	0.47093	0.38635	-6.86951	-2.25886	-3.39116	2.59358	
1.617	-2.74735	0.71268	12.35493	0.23470	0.03190	-10.38676	-0.74231	-2.15071	3.15896	0.47131	0.37948	-6.85873	-2.26225	-3.38858	2.56989	
1.618	-2.74663	0.72504	12.35557	0.23473	0.02152	-10.37924	-0.74446	-2.14755	3.15567	0.47168	0.37263	-6.84813	-2.26563	-3.38602	2.54626	
1.619	-2.74590	0.73739	12.35616	0.23474	0.01114	-10.37175	-0.74661	-2.14440	3.15267	0.47205	0.36579	-6.83772	-2.26902	-3.38348	2.52268	
1.620	-2.74516	0.74975	12.35669	0.23475	0.00078	-10.36429	-0.74875	-2.14125	3.14995	0.47242	0.35896	-6.82749	-2.27240	-3.38097	2.49915	
1.621	-2.74440	0.76211	12.35717	0.23475	-0.00958	-10.35685	-0.75089	-2.13810	3.14751	0.47277	0.35213	-6.81745	-2.27578	-3.37848	2.47567	
1.622	-2.74363	0.77446	12.35759	0.23473	-0.01994	-10.34944	-0.75303	-2.13495	3.14535	0.47312	0.34532	-6.80760	-2.27916	-3.37602	2.45225	
1.623	-2.74285	0.78682	12.35796	0.23471	-0.03028	-10.34205	-0.75516	-2.13181	3.14348	0.47346	0.33852	-6.79793	-2.28253	-3.37358	2.42887	
1.624	-2.74206	0.79918	12.35826	0.23467	-0.04062	-10.33468	-0.75729	-2.12867	3.14189	0.47380	0.33172	-6.78845	-2.28590	-3.37116	2.40554	
1.625	-2.74125	0.81154	12.35851	0.23462	-0.05095	-10.32734	-0.75942	-2.12552	3.14059	0.47413	0.32494	-6.77916	-2.28927	-3.36877	2.38225	
1.626	-2.74043	0.82390	12.35871	0.23457	-0.06128	-10.32002	-0.76154	-2.12238	3.13958	0.47445	0.31817	-6.77006	-2.29264	-3.36640	2.35900	
1.627	-2.73960	0.83626	12.35884	0.23450	-0.07159	-10.31273	-0.76366	-2.11925	3.13885	0.47476	0.31140	-6.76115	-2.29601	-3.36405	2.33580	
1.628	-2.73876	0.84862	12.35891	0.23443	-0.08190	-10.30545	-0.76578	-2.11611	3.13842	0.47507	0.30464	-6.75242	-2.29937	-3.36173	2.31263	
1.629	-2.73791	0.86097	12.35893	0.23434	-0.09220	-10.29820	-0.76789	-2.11297	3.13827	0.47537	0.29790	-6.74388	-2.30273	-3.35943	2.28950	
1.630	-2.73704	0.87333	12.35888	0.23424	-0.10250	-10.29096	-0.77000	-2.10983	3.13841	0.47567	0.29116	-6.73553	-2.30609	-3.35715	2.26641	
1.631	-2.73616	0.88569	12.35878	0.23413	-0.11279	-10.28374	-0.77211	-2.10669	3.13884	0.47595	0.28442	-6.72737	-2.30944	-3.35489	2.24335	
1.632	-2.73527	0.89805	12.35861	0.23402	-0.12307	-10.27654	-0.77422	-2.10355	3.13957	0.47623	0.27770	-6.71940	-2.31280	-3.35266	2.22033	
1.633	-2.73436	0.91041	12.35838	0.23389	-0.13334	-10.26936	-0.77632	-2.10041	3.14058	0.47651	0.27099	-6.71162	-2.31615	-3.35045	2.19734	
1.634	-2.73345	0.92277	12.35809	0.23375	-0.14360	-10.26220	-0.77842	-2.09727	3.14189	0.47678	0.26428	-6.70403	-2.31950	-3.34827	2.17438	
1.635	-2.73252	0.93513	12.35773	0.23360	-0.15386	-10.25504	-0.78051	-2.09413	3.14349	0.47704	0.25758	-6.69662	-2.32285	-3.34610	2.15144	
1.636	-2.73158	0.94748	12.35730	0.23344	-0.16411	-10.24790	-0.78261	-2.09098	3.14539	0.47729	0.25088	-6.68941	-2.32619	-3.34396	2.12854	
1.637	-2.73062	0.95984	12.35682	0.23327	-0.17436	-10.24078	-0.78470	-2.08784	3.14757	0.47754	0.24420	-6.68238	-2.32953	-3.34185	2.10565	
1.638	-2.72966	0.97220	12.35626	0.23309	-0.18460	-10.23366	-0.78678	-2.08469	3.15005	0.47778	0.23752	-6.67555	-2.33288	-3.33975	2.08279	
1.639	-2.72868	0.98455	12.35564	0.23290	-0.19483	-10.22655	-0.78887	-2.08154	3.15283	0.47801	0.23085	-6.66890	-2.33621	-3.33768	2.05996	
1.640	-2.72769	0.99691	12.35495	0.23270	-0.20505	-10.21945	-0.79095	-2.07838	3.15590	0.47824	0.22418	-6.66245	-2.33955	-3.33563	2.03714	
1.641	-2.72669	1.00926	12.35419	0.23249	-0.21527	-10.21236	-0.79302	-2.07523	3.15926	0.47846	0.21752	-6.65618	-2.34289	-3.33361	2.01434	
1.642	-2.72567	1.02162	12.35336	0.23227	-0.22547	-10.20527	-0.79510	-2.07206	3.16292	0.47868	0.21087	-6.65011	-2.34622	-3.33160	1.99156	
1.643	-2.72464	1.03397	12.35246	0.23204	-0.23568	-10.19819	-0.79717	-2.06890	3.16688	0.47888	0.20422	-6.64422	-2.34955	-3.32962	1.96879	
1.644	-2.72360	1.04632	12.35149	0.23180	-0.24587	-10.19110	-0.79923	-2.06573	3.17113	0.47909	0.19758	-6.63852	-2.35288	-3.32767	1.94604	
1.645	-2.72255	1.05867	12.35044	0.23155	-0.25606	-10.18402	-0.80130	-2.06256	3.17567	0.47928	0.19095	-6.63302	-2.35620	-3.32573	1.92330	
1.646	-2.72148	1.07102	12.34932	0.23129	-0.26624	-10.17693	-0.80336	-2.05938	3.18051	0.47947	0.18431	-6.62770	-2.35953	-3.32382	1.90056	
1.647	-2.72041	1.08337	12.34813	0.23102	-0.27641	-10.16984	-0.80542	-2.05620	3.18564	0.47965	0.17769	-6.62257	-2.36285	-3.32193	1.87784	
1.648	-2.71932	1.09572	12.34686	0.23074	-0.28658	-10.16274	-0.80747	-2.05301	3.19107	0.47982	0.17107	-6.61763	-2.36617	-3.32006	1.85512	
1.649	-2.71822	1.10806	12.34551	0.23044	-0.29674	-10.15564	-0.80952	-2.04981	3.19679	0.47999	0.16445	-6.61288	-2.36949	-3.31822	1.83241	
1.650	-2.71710	1.12041	12.34408	0.23014	-0.30689	-10.14852	-0.81157	-2.04661	3.20281	0.48015	0.15784	-6.60832	-2.37281	-3.31640	1.80971	
1.651	-2.71598	1.13275	12.34258	0.22983	-0.31703	-10.14140	-0.81362	-2.04341	3.20912	0.48031	0.15124	-6.60395	-2.37612	-3.31460	1.78700	
1.652	-2.71484	1.14509	12.34099	0.22951	-0.32717	-10.13426	-0.81566	-2.04020	3.21573	0.48045	0.14464	-6.59977	-2.37944	-3.31282	1.76430	
1.653	-2.71369	1.15743	12.33932	0.22918	-0.33730	-10.12710	-0.81770	-2.03698	3.22263	0.48060	0.13804	-6.59577	-2.38275	-3.31107	1.74159	
1.654	-2.71252	1.16977	12.33757	0.22883	-0.34743	-10.11993	-0.81973	-2.03375	3.22982	0.48073	0.13144	-6.59197	-2.38606	-3.30934	1.71888	
1.655	-2.71135	1.18211	12.33573	0.22848	-0.35754	-10.11273	-0.82176	-2.03052	3.23730	0.48086	0.12485	-6.58835	-2.38937	-3.30763	1.69617	
1.656	-2.71016	1.19444	12.33381	0.22812	-0.36765	-10.10552	-0.82379	-2.02728	3.24508	0.48098	0.11827	-6.58492	-2.39268	-3.30595	1.67345	
1.657	-2.70896	1.20678	12.33180	0.22775	-0.37775	-10.09828	-0.82582	-2.02403	3.25315	0.48109	0.11168	-6.58168	-2.39598	-3.30429	1.65072	
