3.100000e-002	-6.749705e-003	-4.354471e-001	-1.404447e+001	3.416653e-003	2.204118e-001	7.107303e+000	1.827180e-003	1.178798e-001	3.802358e+000	9.045304e-004	5.835749e-002	1.882797e+000	4.662283e-004	3.008050e-002	9.706641e-001
3.200000e-002	-7.192174e-003	-4.494914e-001	-1.404409e+001	3.640618e-003	2.275189e-001	7.106837e+000	1.946961e-003	1.216821e-001	3.802322e+000	9.638293e-004	6.024031e-002	1.882847e+000	4.967942e-004	3.105119e-002	9.707191e-001
3.300000e-002	-7.648687e-003	-4.635353e-001	-1.404368e+001	3.871691e-003	2.346255e-001	7.106325e+000	2.070544e-003	1.254844e-001	3.802282e+000	1.025011e-003	6.212319e-002	1.882902e+000	5.283307e-004	3.202194e-002	9.707796e-001
3.400000e-002	-8.119244e-003	-4.775787e-001	-1.404323e+001	4.109869e-003	2.417315e-001	7.105764e+000	2.197930e-003	1.292867e-001	3.802238e+000	1.088076e-003	6.400612e-002	1.882963e+000	5.608381e-004	3.299275e-002	9.708459e-001
3.500000e-002	-8.603845e-003	-4.916217e-001	-1.404274e+001	4.355153e-003	2.488370e-001	7.105151e+000	2.329118e-003	1.330889e-001	3.802190e+000	1.153023e-003	6.588912e-002	1.883029e+000	5.943163e-004	3.396363e-002	9.709183e-001
3.600000e-002	-9.102488e-003	-5.056642e-001	-1.404220e+001	4.607543e-003	2.559418e-001	7.104484e+000	2.464108e-003	1.368911e-001	3.802138e+000	1.219854e-003	6.777218e-002	1.883101e+000	6.287654e-004	3.493459e-002	9.709971e-001
3.700000e-002	-9.615173e-003	-5.197061e-001	-1.404162e+001	4.867037e-003	2.630459e-001	7.103758e+000	2.602900e-003	1.406932e-001	3.802082e+000	1.288568e-003	6.965532e-002	1.883179e+000	6.641855e-004	3.590563e-002	9.710828e-001
3.800000e-002	-1.014190e-002	-5.337474e-001	-1.404098e+001	5.133635e-003	2.701493e-001	7.102971e+000	2.745494e-003	1.444952e-001	3.802020e+000	1.359165e-003	7.153854e-002	1.883264e+000	7.005766e-004	3.687676e-002	9.711757e-001
3.900000e-002	-1.068267e-002	-5.477880e-001	-1.404030e+001	5.407335e-003	2.772519e-001	7.102120e+000	2.891890e-003	1.482972e-001	3.801954e+000	1.431645e-003	7.342185e-002	1.883356e+000	7.379390e-004	3.784798e-002	9.712762e-001
4.000000e-002	-1.123748e-002	-5.618280e-001	-1.403956e+001	5.688138e-003	2.843535e-001	7.101201e+000	3.042088e-003	1.520991e-001	3.801882e+000	1.506008e-003	7.530525e-002	1.883455e+000	7.762726e-004	3.881931e-002	9.713848e-001
4.100000e-002	-1.180632e-002	-5.758671e-001	-1.403876e+001	5.976042e-003	2.914542e-001	7.100210e+000	3.196088e-003	1.559010e-001	3.801805e+000	1.582255e-003	7.718876e-002	1.883561e+000	8.155777e-004	3.979075e-002	9.715018e-001
4.200000e-002	-1.238921e-002	-5.899055e-001	-1.403791e+001	6.271046e-003	2.985539e-001	7.099144e+000	3.353890e-003	1.597027e-001	3.801722e+000	1.660386e-003	7.907238e-002	1.883676e+000	8.558542e-004	4.076232e-002	9.716277e-001
4.300000e-002	-1.298613e-002	-6.039429e-001	-1.403699e+001	6.573149e-003	3.056525e-001	7.098000e+000	3.515494e-003	1.635044e-001	3.801632e+000	1.740400e-003	8.095612e-002	1.883800e+000	8.971023e-004	4.173401e-002	9.717629e-001
4.400000e-002	-1.359710e-002	-6.179794e-001	-1.403600e+001	6.882351e-003	3.127499e-001	7.096772e+000	3.680899e-003	1.673060e-001	3.801536e+000	1.822298e-003	8.283998e-002	1.883932e+000	9.393223e-004	4.270585e-002	9.719079e-001
4.500000e-002	-1.422209e-002	-6.320149e-001	-1.403494e+001	7.198649e-003	3.198460e-001	7.095458e+000	3.850106e-003	1.711075e-001	3.801434e+000	1.906080e-003	8.472398e-002	1.884074e+000	9.825141e-004	4.367783e-002	9.720631e-001
4.600000e-002	-1.486112e-002	-6.460493e-001	-1.403381e+001	7.522042e-003	3.269408e-001	7.094054e+000	4.023114e-003	1.749089e-001	3.801324e+000	1.991746e-003	8.660813e-002	1.884225e+000	1.026678e-003	4.464998e-002	9.722290e-001
4.700000e-002	-1.551419e-002	-6.600825e-001	-1.403261e+001	7.852530e-003	3.340341e-001	7.092555e+000	4.199923e-003	1.787101e-001	3.801207e+000	2.079296e-003	8.849244e-002	1.884387e+000	1.071814e-003	4.562229e-002	9.724061e-001
4.800000e-002	-1.618129e-002	-6.741145e-001	-1.403132e+001	8.190110e-003	3.411259e-001	7.090957e+000	4.380534e-003	1.825113e-001	3.801082e+000	2.168731e-003	9.037691e-002	1.884559e+000	1.117923e-003	4.659479e-002	9.725948e-001
4.900000e-002	-1.686242e-002	-6.881451e-001	-1.402996e+001	8.534781e-003	3.482160e-001	7.089257e+000	4.564946e-003	1.863123e-001	3.800949e+000	2.260050e-003	9.226156e-002	1.884742e+000	1.165004e-003	4.756749e-002	9.727956e-001
5.000000e-002	-1.755758e-002	-7.021744e-001	-1.402850e+001	8.886541e-003	3.553043e-001	7.087449e+000	4.753159e-003	1.901132e-001	3.800808e+000	2.353254e-003	9.414640e-002	1.884937e+000	1.213058e-003	4.854039e-002	9.730092e-001
5.100000e-002	-1.826677e-002	-7.162021e-001	-1.402696e+001	9.245389e-003	3.623908e-001	7.085530e+000	4.945172e-003	1.939139e-001	3.800658e+000	2.448343e-003	9.603144e-002	1.885144e+000	1.262085e-003	4.951351e-002	9.732359e-001
5.200000e-002	-1.898998e-002	-7.302283e-001	-1.402532e+001	9.611322e-003	3.694754e-001	7.083495e+000	5.140986e-003	1.977145e-001	3.800499e+000	2.545317e-003	9.791669e-002	1.885363e+000	1.312085e-003	5.048686e-002	9.734763e-001
5.300000e-002	-1.972722e-002	-7.442527e-001	-1.402359e+001	9.984339e-003	3.765578e-001	7.081339e+000	5.340601e-003	2.015149e-001	3.800331e+000	2.644177e-003	9.980217e-002	1.885596e+000	1.363058e-003	5.146047e-002	9.737310e-001
5.400000e-002	-2.047849e-002	-7.582754e-001	-1.402176e+001	1.036444e-002	3.836380e-001	7.079058e+000	5.544016e-003	2.053151e-001	3.800153e+000	2.744922e-003	1.016879e-001	1.885841e+000	1.415006e-003	5.243433e-002	9.740004e-001
5.500000e-002	-2.124377e-002	-7.722962e-001	-1.401982e+001	1.075161e-002	3.907159e-001	7.076647e+000	5.751231e-003	2.091152e-001	3.799964e+000	2.847552e-003	1.035739e-001	1.886101e+000	1.467927e-003	5.340847e-002	9.742853e-001
5.600000e-002	-2.202308e-002	-7.863150e-001	-1.401777e+001	1.114587e-002	3.977912e-001	7.074101e+000	5.962246e-003	2.129151e-001	3.799765e+000	2.952069e-003	1.054601e-001	1.886376e+000	1.521823e-003	5.438291e-002	9.745860e-001
5.700000e-002	-2.281640e-002	-8.003317e-001	-1.401561e+001	1.154720e-002	4.048640e-001	7.071415e+000	6.177061e-003	2.167147e-001	3.799555e+000	3.058473e-003	1.073466e-001	1.886665e+000	1.576693e-003	5.535765e-002	9.749033e-001
5.800000e-002	-2.362374e-002	-8.143462e-001	-1.401333e+001	1.195559e-002	4.119340e-001	7.068585e+000	6.395676e-003	2.205142e-001	3.799334e+000	3.166763e-003	1.092334e-001	1.886970e+000	1.632538e-003	5.633272e-002	9.752377e-001
5.900000e-002	-2.444509e-002	-8.283583e-001	-1.401094e+001	1.237106e-002	4.190011e-001	7.065605e+000	6.618090e-003	2.243134e-001	3.799101e+000	3.276940e-003	1.111206e-001	1.887291e+000	1.689359e-003	5.730813e-002	9.755898e-001
6.000000e-002	-2.528046e-002	-8.423680e-001	-1.400842e+001	1.279360e-002	4.260652e-001	7.062469e+000	6.844303e-003	2.281124e-001	3.798855e+000	3.389004e-003	1.130080e-001	1.887629e+000	1.747155e-003	5.828391e-002	9.759602e-001
6.100000e-002	-2.612983e-002	-8.563751e-001	-1.400577e+001	1.322319e-002	4.331260e-001	7.059174e+000	7.074314e-003	2.319111e-001	3.798598e+000	3.502956e-003	1.148958e-001	1.887984e+000	1.805927e-003	5.926006e-002	9.763495e-001
6.200000e-002	-2.699321e-002	-8.703795e-001	-1.400298e+001	1.365985e-002	4.401835e-001	7.055713e+000	7.308125e-003	2.357096e-001	3.798327e+000	3.618796e-003	1.167840e-001	1.888357e+000	1.865675e-003	6.023661e-002	9.767584e-001
6.300000e-002	-2.787059e-002	-8.843811e-001	-1.400006e+001	1.410356e-002	4.472374e-001	7.052082e+000	7.545733e-003	2.395077e-001	3.798043e+000	3.736524e-003	1.186725e-001	1.888749e+000	1.926400e-003	6.121358e-002	9.771875e-001
