1.160000e-001	-1.281143e-002	-2.208840e-001	-1.904048e+000
1.170000e-001	-1.303326e-002	-2.227881e-001	-1.904042e+000
1.180000e-001	-1.325700e-002	-2.246921e-001	-1.904037e+000
1.190000e-001	-1.348265e-002	-2.265961e-001	-1.904031e+000
1.200000e-001	-1.371020e-002	-2.285002e-001	-1.904025e+000
1.210000e-001	-1.393965e-002	-2.304042e-001	-1.904019e+000
1.220000e-001	-1.417100e-002	-2.323082e-001	-1.904013e+000
1.230000e-001	-1.440426e-002	-2.342122e-001	-1.904006e+000
1.240000e-001	-1.463943e-002	-2.361162e-001	-1.904000e+000
1.250000e-001	-1.487650e-002	-2.380202e-001	-1.903993e+000
1.260000e-001	-1.511547e-002	-2.399242e-001	-1.903986e+000
1.270000e-001	-1.535634e-002	-2.418282e-001	-1.903979e+000
1.280000e-001	-1.559912e-002	-2.437322e-001	-1.903972e+000
1.290000e-001	-1.584381e-002	-2.456361e-001	-1.903965e+000
1.300000e-001	-1.609040e-002	-2.475401e-001	-1.903957e+000
1.310000e-001	-1.633889e-002	-2.494440e-001	-1.903950e+000
1.320000e-001	-1.658929e-002	-2.513480e-001	-1.903942e+000
1.330000e-001	-1.684159e-002	-2.532519e-001	-1.903934e+000
1.340000e-001	-1.709579e-002	-2.551559e-001	-1.903926e+000
1.350000e-001	-1.735190e-002	-2.570598e-001	-1.903917e+000
1.360000e-001	-1.760991e-002	-2.589637e-001	-1.903909e+000
1.370000e-001	-1.786982e-002	-2.608676e-001	-1.903900e+000
1.380000e-001	-1.813164e-002	-2.627715e-001	-1.903891e+000
1.390000e-001	-1.839537e-002	-2.646754e-001	-1.903882e+000
1.400000e-001	-1.866099e-002	-2.665793e-001	-1.903872e+000
1.410000e-001	-1.892853e-002	-2.684831e-001	-1.903863e+000
1.420000e-001	-1.919796e-002	-2.703870e-001	-1.903853e+000
1.430000e-001	-1.946930e-002	-2.722908e-001	-1.903843e+000
1.440000e-001	-1.974254e-002	-2.741947e-001	-1.903833e+000
1.450000e-001	-2.001769e-002	-2.760985e-001	-1.903822e+000
1.460000e-001	-2.029474e-002	-2.780023e-001	-1.903812e+000
1.470000e-001	-2.057369e-002	-2.799061e-001	-1.903801e+000
1.480000e-001	-2.085455e-002	-2.818099e-001	-1.903790e+000
1.490000e-001	-2.113731e-002	-2.837137e-001	-1.903779e+000
1.500000e-001	-2.142198e-002	-2.856175e-001	-1.903767e+000
1.510000e-001	-2.170855e-002	-2.875212e-001	-1.903755e+000
1.520000e-001	-2.199702e-002	-2.894250e-001	-1.903743e+000
1.530000e-001	-2.228740e-002	-2.913287e-001	-1.903731e+000
1.540000e-001	-2.257968e-002	-2.932324e-001	-1.903718e+000
1.550000e-001	-2.287386e-002	-2.951362e-001	-1.903706e+000
1.560000e-001	-2.316995e-002	-2.970399e-001	-1.903693e+000
1.570000e-001	-2.346794e-002	-2.989435e-001	-1.903680e+000
1.580000e-001	-2.376784e-002	-3.008472e-001	-1.903666e+000
1.590000e-001	-2.406964e-002	-3.027509e-001	-1.903652e+000
1.600000e-001	-2.437334e-002	-3.046545e-001	-1.903638e+000
